qid,granite_dense,gte_dense,bm25
0,1.0,1.0,1.0
1,0.0,0.0,0.0
10,1.0,1.0,1.0
100,0.0,0.0,0.0
1000,0.0,1.0,0.0
1001,1.0,1.0,0.0
1002,1.0,1.0,1.0
1003,0.0,0.0,0.0
1004,1.0,1.0,1.0
1005,0.0,0.0,0.0
1006,1.0,1.0,0.0
1007,1.0,1.0,1.0
1008,1.0,1.0,0.0
1009,0.0,0.0,0.0
101,1.0,0.0,1.0
1010,1.0,1.0,1.0
1011,1.0,1.0,1.0
1012,0.0,0.0,0.0
1013,1.0,1.0,1.0
1014,1.0,1.0,0.0
1015,1.0,1.0,1.0
1016,1.0,1.0,1.0
1017,1.0,1.0,0.0
1018,0.0,0.0,0.0
1019,0.0,0.0,0.0
102,1.0,1.0,1.0
1020,1.0,1.0,1.0
1021,1.0,1.0,1.0
1022,1.0,1.0,1.0
1023,1.0,1.0,1.0
1024,1.0,1.0,1.0
1025,0.0,0.0,0.0
1026,1.0,1.0,1.0
1027,0.0,0.0,0.0
1028,1.0,1.0,1.0
1029,1.0,1.0,1.0
103,0.0,0.0,0.0
1030,0.0,0.0,0.0
1031,1.0,1.0,1.0
1032,0.0,0.0,0.0
1033,1.0,1.0,1.0
1034,1.0,0.0,0.0
1035,1.0,1.0,1.0
1036,1.0,1.0,1.0
1037,1.0,1.0,1.0
1038,1.0,1.0,1.0
1039,1.0,1.0,1.0
104,0.0,0.0,0.0
1040,1.0,1.0,0.0
1041,1.0,1.0,1.0
1042,1.0,1.0,1.0
1043,1.0,1.0,1.0
1044,1.0,1.0,1.0
1045,1.0,1.0,1.0
1046,1.0,1.0,1.0
1047,1.0,1.0,0.0
1048,1.0,1.0,1.0
1049,1.0,1.0,1.0
105,1.0,1.0,0.0
1050,1.0,1.0,1.0
1051,1.0,1.0,1.0
1052,0.0,0.0,0.0
1053,0.0,0.0,0.0
1054,1.0,1.0,1.0
1055,1.0,1.0,0.0
1056,1.0,1.0,1.0
1057,0.0,0.0,0.0
1058,1.0,1.0,0.0
1059,1.0,1.0,1.0
106,1.0,1.0,1.0
1060,1.0,1.0,1.0
1061,1.0,1.0,1.0
1062,1.0,1.0,1.0
1063,0.0,0.0,0.0
1064,1.0,1.0,1.0
1065,1.0,1.0,0.0
1066,1.0,1.0,1.0
1067,1.0,1.0,1.0
1068,1.0,1.0,0.0
1069,1.0,0.0,1.0
107,0.0,0.0,0.0
1070,0.0,0.0,1.0
1071,0.0,0.0,0.0
1072,1.0,0.0,0.0
1073,1.0,1.0,1.0
1074,1.0,0.0,1.0
1075,1.0,1.0,1.0
1076,1.0,1.0,1.0
1077,1.0,1.0,0.0
1078,1.0,1.0,1.0
1079,1.0,0.0,0.0
108,1.0,1.0,1.0
1080,1.0,1.0,1.0
1081,0.0,0.0,1.0
1082,0.0,0.0,0.0
1083,0.0,0.0,0.0
1084,0.0,0.0,0.0
1085,0.0,0.0,0.0
1086,1.0,1.0,1.0
1087,1.0,1.0,1.0
1088,1.0,1.0,1.0
1089,1.0,1.0,1.0
109,1.0,1.0,1.0
1090,1.0,1.0,0.0
1091,1.0,1.0,1.0
1092,1.0,1.0,0.0
1093,0.0,0.0,0.0
1094,0.0,0.0,0.0
1095,1.0,1.0,1.0
1096,1.0,1.0,1.0
1097,0.0,0.0,0.0
1098,0.0,0.0,0.0
1099,0.0,0.0,0.0
11,0.0,0.0,0.0
110,1.0,0.0,0.0
1100,0.0,0.0,0.0
1101,0.0,0.0,0.0
1102,1.0,1.0,1.0
1103,0.0,0.0,0.0
1104,1.0,1.0,1.0
1105,1.0,1.0,1.0
1106,0.0,0.0,0.0
1107,1.0,1.0,0.0
1108,0.0,0.0,0.0
1109,0.0,0.0,1.0
111,1.0,1.0,0.0
1110,0.0,0.0,1.0
1111,0.0,1.0,1.0
1112,0.0,0.0,0.0
1113,0.0,0.0,0.0
1114,1.0,1.0,1.0
1115,0.0,0.0,1.0
1116,1.0,1.0,1.0
1117,1.0,1.0,1.0
1118,0.0,1.0,0.0
1119,1.0,1.0,0.0
112,0.0,0.0,0.0
1120,1.0,1.0,1.0
1121,1.0,1.0,1.0
1122,0.0,0.0,0.0
1123,1.0,1.0,1.0
1124,0.0,0.0,0.0
1125,0.0,0.0,0.0
1126,1.0,1.0,1.0
1127,1.0,1.0,1.0
1128,0.0,0.0,0.0
1129,1.0,0.0,0.0
113,1.0,1.0,0.0
1130,0.0,1.0,1.0
1131,1.0,1.0,1.0
1132,0.0,0.0,0.0
1133,1.0,1.0,1.0
1134,1.0,1.0,0.0
1135,1.0,1.0,1.0
1136,0.0,1.0,1.0
1137,0.0,0.0,0.0
1138,0.0,0.0,0.0
1139,0.0,0.0,0.0
114,0.0,0.0,0.0
1140,1.0,1.0,1.0
1141,1.0,1.0,1.0
1142,0.0,0.0,0.0
1143,1.0,1.0,0.0
1144,1.0,1.0,1.0
1145,1.0,1.0,1.0
1146,1.0,1.0,1.0
1147,0.0,0.0,0.0
1148,1.0,1.0,1.0
1149,1.0,1.0,1.0
115,0.0,0.0,1.0
1150,1.0,1.0,1.0
1151,1.0,1.0,1.0
1152,1.0,1.0,1.0
1153,1.0,1.0,1.0
1154,1.0,1.0,1.0
1155,1.0,1.0,1.0
1156,1.0,1.0,1.0
1157,1.0,1.0,1.0
1158,1.0,1.0,1.0
1159,1.0,1.0,1.0
116,0.0,0.0,0.0
1160,1.0,1.0,1.0
1161,1.0,1.0,1.0
1162,1.0,0.0,0.0
1163,1.0,1.0,1.0
1164,0.0,0.0,0.0
1165,0.0,0.0,0.0
1166,1.0,1.0,1.0
1167,0.0,0.0,0.0
1168,1.0,1.0,1.0
1169,0.0,0.0,0.0
117,1.0,1.0,1.0
1170,1.0,1.0,1.0
1171,0.0,0.0,0.0
1172,1.0,0.0,1.0
1173,1.0,1.0,1.0
1174,0.0,0.0,0.0
1175,1.0,1.0,1.0
1176,1.0,1.0,1.0
1177,1.0,1.0,1.0
1178,1.0,1.0,1.0
1179,1.0,1.0,1.0
118,0.0,0.0,0.0
1180,1.0,1.0,1.0
1181,0.0,0.0,0.0
1182,1.0,1.0,0.0
1183,1.0,1.0,1.0
1184,1.0,1.0,1.0
1185,0.0,0.0,0.0
1186,0.0,0.0,0.0
1187,1.0,1.0,1.0
1188,1.0,1.0,0.0
1189,1.0,1.0,1.0
119,1.0,1.0,1.0
1190,1.0,1.0,0.0
1191,1.0,0.0,0.0
1192,1.0,1.0,1.0
1193,0.0,0.0,0.0
1194,1.0,1.0,1.0
1195,0.0,1.0,0.0
1196,0.0,0.0,1.0
1197,0.0,0.0,0.0
1198,0.0,0.0,0.0
1199,0.0,0.0,0.0
12,1.0,1.0,1.0
120,0.0,0.0,0.0
1200,0.0,0.0,0.0
1201,1.0,0.0,0.0
1202,1.0,1.0,1.0
1203,0.0,1.0,0.0
1204,1.0,1.0,1.0
1205,1.0,1.0,1.0
1206,0.0,1.0,1.0
1207,1.0,1.0,1.0
1208,0.0,0.0,0.0
1209,1.0,1.0,1.0
121,0.0,0.0,0.0
1210,0.0,0.0,0.0
1211,1.0,1.0,1.0
1212,0.0,0.0,0.0
1213,1.0,1.0,1.0
1214,0.0,0.0,0.0
1215,1.0,1.0,1.0
1216,1.0,1.0,1.0
1217,1.0,1.0,1.0
1218,0.0,0.0,0.0
1219,1.0,1.0,1.0
122,0.0,0.0,0.0
1220,0.0,0.0,0.0
1221,1.0,1.0,1.0
1222,1.0,1.0,1.0
1223,1.0,1.0,1.0
1224,1.0,1.0,1.0
1225,1.0,1.0,1.0
1226,1.0,1.0,1.0
1227,1.0,0.0,1.0
1228,0.0,0.0,0.0
1229,0.0,0.0,1.0
123,1.0,1.0,1.0
1230,1.0,1.0,1.0
1231,1.0,1.0,1.0
1232,1.0,1.0,0.0
1233,0.0,1.0,0.0
1234,1.0,1.0,1.0
1235,1.0,1.0,0.0
1236,0.0,0.0,0.0
1237,1.0,1.0,1.0
1238,0.0,0.0,0.0
1239,0.0,0.0,0.0
124,0.0,0.0,0.0
1240,0.0,0.0,0.0
1241,1.0,1.0,1.0
1242,1.0,1.0,1.0
1243,0.0,0.0,0.0
1244,0.0,0.0,0.0
1245,0.0,0.0,0.0
1246,1.0,1.0,0.0
1247,0.0,0.0,0.0
1248,1.0,1.0,1.0
1249,0.0,0.0,0.0
125,1.0,1.0,0.0
1250,1.0,1.0,1.0
1251,1.0,1.0,1.0
1252,1.0,1.0,1.0
1253,0.0,0.0,0.0
1254,1.0,1.0,0.0
1255,1.0,1.0,1.0
1256,1.0,1.0,0.0
1257,0.0,0.0,0.0
1258,1.0,1.0,1.0
1259,1.0,0.0,1.0
126,0.0,0.0,0.0
1260,0.0,0.0,0.0
1261,1.0,1.0,1.0
1262,1.0,1.0,1.0
1263,1.0,0.0,0.0
1264,1.0,1.0,0.0
1265,1.0,1.0,1.0
1266,1.0,1.0,0.0
1267,0.0,0.0,0.0
1268,0.0,0.0,0.0
1269,1.0,1.0,1.0
127,0.0,0.0,0.0
1270,0.0,0.0,0.0
1271,1.0,1.0,1.0
1272,1.0,1.0,1.0
1273,1.0,0.0,0.0
1274,1.0,1.0,1.0
1275,0.0,1.0,0.0
1276,1.0,1.0,1.0
1277,1.0,1.0,1.0
1278,0.0,0.0,0.0
1279,0.0,0.0,0.0
128,0.0,0.0,0.0
1280,0.0,0.0,0.0
1281,0.0,0.0,0.0
1282,1.0,1.0,1.0
1283,0.0,0.0,1.0
1284,0.0,0.0,0.0
1285,0.0,0.0,0.0
1286,1.0,1.0,1.0
1287,1.0,1.0,1.0
1288,1.0,1.0,1.0
1289,1.0,1.0,1.0
129,1.0,0.0,1.0
1290,1.0,0.0,0.0
1291,1.0,1.0,0.0
1292,0.0,0.0,0.0
1293,1.0,1.0,1.0
1294,0.0,0.0,0.0
1295,0.0,0.0,0.0
1296,1.0,1.0,1.0
1297,1.0,0.0,0.0
1298,0.0,0.0,0.0
1299,1.0,1.0,1.0
13,1.0,1.0,1.0
130,0.0,0.0,0.0
1300,0.0,0.0,0.0
1301,1.0,1.0,1.0
1302,1.0,1.0,1.0
1303,1.0,1.0,1.0
1304,1.0,1.0,1.0
1305,0.0,0.0,0.0
1306,1.0,1.0,1.0
1307,1.0,1.0,1.0
1308,1.0,1.0,0.0
1309,0.0,0.0,1.0
131,0.0,0.0,0.0
1310,0.0,0.0,0.0
1311,1.0,1.0,1.0
1312,1.0,1.0,1.0
1313,1.0,1.0,1.0
1314,1.0,1.0,1.0
1315,1.0,1.0,1.0
1316,1.0,1.0,1.0
1317,0.0,1.0,1.0
1318,0.0,0.0,0.0
1319,1.0,1.0,0.0
132,0.0,0.0,0.0
1320,1.0,1.0,1.0
1321,1.0,1.0,1.0
1322,1.0,1.0,1.0
1323,0.0,0.0,0.0
1324,0.0,1.0,0.0
1325,1.0,1.0,0.0
1326,0.0,0.0,0.0
1327,1.0,1.0,0.0
1328,1.0,1.0,1.0
1329,1.0,1.0,1.0
133,0.0,0.0,0.0
1330,0.0,0.0,0.0
1331,1.0,1.0,1.0
1332,0.0,0.0,0.0
1333,1.0,1.0,1.0
1334,0.0,0.0,0.0
1335,1.0,1.0,1.0
1336,1.0,1.0,1.0
1337,0.0,0.0,0.0
1338,0.0,0.0,0.0
1339,1.0,1.0,0.0
134,0.0,0.0,0.0
1340,1.0,1.0,1.0
1341,0.0,0.0,0.0
1342,1.0,1.0,1.0
1343,1.0,1.0,1.0
1344,0.0,0.0,0.0
1345,1.0,1.0,1.0
1346,1.0,1.0,0.0
1347,1.0,1.0,1.0
1348,1.0,1.0,0.0
1349,0.0,0.0,1.0
135,0.0,0.0,0.0
1350,1.0,0.0,0.0
1351,0.0,0.0,0.0
1352,1.0,1.0,0.0
1353,0.0,0.0,0.0
1354,1.0,1.0,1.0
1355,0.0,1.0,1.0
1356,0.0,0.0,0.0
1357,1.0,1.0,1.0
1358,1.0,1.0,1.0
1359,1.0,1.0,1.0
136,0.0,0.0,0.0
1360,1.0,1.0,1.0
1361,0.0,0.0,0.0
1362,1.0,1.0,1.0
1363,1.0,1.0,0.0
1364,1.0,1.0,1.0
1365,1.0,1.0,1.0
1366,0.0,0.0,0.0
1367,1.0,1.0,1.0
1368,0.0,0.0,0.0
1369,1.0,1.0,1.0
137,0.0,0.0,0.0
1370,0.0,0.0,0.0
1371,0.0,0.0,0.0
1372,0.0,0.0,0.0
1373,0.0,0.0,0.0
1374,0.0,0.0,0.0
1375,1.0,1.0,0.0
1376,0.0,0.0,0.0
1377,0.0,0.0,0.0
1378,0.0,0.0,0.0
1379,1.0,1.0,1.0
138,0.0,0.0,0.0
1380,0.0,0.0,0.0
1381,1.0,1.0,1.0
1382,0.0,0.0,0.0
1383,1.0,1.0,0.0
1384,1.0,1.0,1.0
1385,1.0,1.0,1.0
1386,1.0,1.0,0.0
1387,0.0,0.0,0.0
1388,0.0,0.0,0.0
1389,1.0,1.0,1.0
139,0.0,0.0,0.0
1390,0.0,0.0,0.0
1391,1.0,1.0,1.0
1392,1.0,0.0,0.0
1393,1.0,1.0,1.0
1394,0.0,0.0,0.0
1395,0.0,0.0,1.0
1396,0.0,0.0,0.0
1397,1.0,1.0,1.0
1398,1.0,1.0,1.0
1399,1.0,1.0,1.0
14,0.0,0.0,0.0
140,0.0,0.0,1.0
1400,1.0,1.0,1.0
1401,1.0,1.0,1.0
1402,0.0,0.0,0.0
1403,1.0,1.0,0.0
1404,0.0,0.0,0.0
1405,0.0,0.0,0.0
1406,0.0,0.0,0.0
1407,0.0,1.0,1.0
1408,0.0,0.0,0.0
1409,0.0,0.0,0.0
141,0.0,0.0,1.0
1410,0.0,0.0,0.0
1411,1.0,1.0,0.0
1412,0.0,0.0,0.0
1413,0.0,0.0,0.0
1414,1.0,1.0,1.0
1415,0.0,1.0,0.0
1416,0.0,0.0,0.0
1417,0.0,0.0,0.0
1418,1.0,1.0,1.0
1419,0.0,0.0,0.0
142,0.0,0.0,0.0
1420,1.0,1.0,0.0
1421,0.0,0.0,0.0
1422,0.0,0.0,0.0
1423,1.0,1.0,1.0
1424,0.0,0.0,0.0
1425,1.0,1.0,0.0
1426,1.0,1.0,1.0
1427,1.0,1.0,0.0
1428,0.0,0.0,0.0
1429,0.0,0.0,0.0
143,0.0,0.0,0.0
1430,0.0,0.0,0.0
1431,1.0,1.0,1.0
1432,0.0,0.0,0.0
1433,1.0,1.0,1.0
1434,0.0,0.0,1.0
1435,0.0,0.0,0.0
1436,1.0,0.0,0.0
1437,1.0,1.0,1.0
1438,1.0,0.0,0.0
1439,0.0,0.0,0.0
144,0.0,0.0,0.0
1440,0.0,0.0,0.0
1441,1.0,1.0,1.0
1442,1.0,1.0,1.0
1443,1.0,1.0,1.0
1444,0.0,0.0,0.0
1445,0.0,0.0,0.0
1446,1.0,1.0,1.0
1447,0.0,0.0,0.0
